DateTime,SITE,OZONE,LATITUDE,LONGITUDE,TEMP_F,UNITS
2015-08-14 06:00,27-017-7417,0.011,46.713694,-92.511722,70,PPM
2015-08-14 07:00,27-017-7417,0.015,46.713694,-92.511722,69.73,PPM
2015-08-14 08:00,27-017-7417,0.02,46.713694,-92.511722,69.38,PPM
2015-08-14 09:00,27-017-7417,0.019,46.713694,-92.511722,69.23,PPM
2015-08-14 10:00,27-017-7417,0.017,46.713694,-92.511722,68.97,PPM
2015-08-14 11:00,27-017-7417,0.015,46.713694,-92.511722,67.5,PPM
2015-08-14 12:00,27-017-7417,0.014,46.713694,-92.511722,69.18,PPM
2015-08-14 13:00,27-017-7417,0.015,46.713694,-92.511722,72.45,PPM
2015-08-14 14:00,27-017-7417,0.02,46.713694,-92.511722,76.37,PPM
2015-08-14 15:00,27-017-7417,0.024,46.713694,-92.511722,80.26,PPM
2015-08-14 16:00,27-017-7417,0.031,46.713694,-92.511722,83.29,PPM
2015-08-14 17:00,27-017-7417,0.036,46.713694,-92.511722,86.75,PPM
2015-08-14 18:00,27-017-7417,0.04,46.713694,-92.511722,87,PPM
2015-08-14 19:00,27-017-7417,0.037,46.713694,-92.511722,89.14,PPM
2015-08-14 20:00,27-017-7417,0.036,46.713694,-92.511722,89.39,PPM
2015-08-14 21:00,27-017-7417,0.039,46.713694,-92.511722,90.01,PPM
2015-08-14 22:00,27-017-7417,0.037,46.713694,-92.511722,89.22,PPM
2015-08-14 23:00,27-017-7417,0.034,46.713694,-92.511722,89.19,PPM
2015-08-15 00:00,27-017-7417,0.019,46.713694,-92.511722,83.99,PPM
2015-08-15 01:00,27-017-7417,0.006,46.713694,-92.511722,75.42,PPM
2015-08-15 02:00,27-017-7417,0.003,46.713694,-92.511722,71.58,PPM
2015-08-15 03:00,27-017-7417,0.001,46.713694,-92.511722,69.44,PPM
2015-08-15 04:00,27-017-7417,0.002,46.713694,-92.511722,67.47,PPM
2015-08-15 05:00,27-017-7417,0.004,46.713694,-92.511722,68.64,PPM
2015-08-15 06:00,27-017-7417,0.007,46.713694,-92.511722,65.68,PPM
2015-08-15 07:00,27-017-7417,0.004,46.713694,-92.511722,63.83,PPM
2015-08-15 08:00,27-017-7417,0.004,46.713694,-92.511722,63.62,PPM
2015-08-15 09:00,27-017-7417,0.004,46.713694,-92.511722,61.25,PPM
2015-08-15 10:00,27-017-7417,0.009,46.713694,-92.511722,61.16,PPM
2015-08-15 11:00,27-017-7417,0.008,46.713694,-92.511722,61.18,PPM
2015-08-15 12:00,27-017-7417,0.008,46.713694,-92.511722,63.03,PPM
2015-08-15 13:00,27-017-7417,0.018,46.713694,-92.511722,66.48,PPM
2015-08-15 14:00,27-017-7417,0.021,46.713694,-92.511722,72.64,PPM
2015-08-15 15:00,27-017-7417,0.031,46.713694,-92.511722,78.03,PPM
2015-08-15 16:00,27-017-7417,0.039,46.713694,-92.511722,80.83,PPM
2015-08-15 17:00,27-017-7417,0.042,46.713694,-92.511722,82.44,PPM
2015-08-15 18:00,27-017-7417,0.04,46.713694,-92.511722,84.52,PPM
2015-08-15 19:00,27-017-7417,0.043,46.713694,-92.511722,84.6,PPM
2015-08-15 20:00,27-017-7417,0.044,46.713694,-92.511722,86.19,PPM
2015-08-15 21:00,27-017-7417,0.047,46.713694,-92.511722,84.69,PPM
2015-08-15 22:00,27-017-7417,0.053,46.713694,-92.511722,84.51,PPM
2015-08-15 23:00,27-017-7417,0.057,46.713694,-92.511722,82.9,PPM
2015-08-16 00:00,27-017-7417,0.054,46.713694,-92.511722,80.74,PPM
2015-08-16 01:00,27-017-7417,0.046,46.713694,-92.511722,80.49,PPM
2015-08-16 02:00,27-017-7417,0.039,46.713694,-92.511722,75.91,PPM
2015-08-16 03:00,27-017-7417,0.033,46.713694,-92.511722,75.18,PPM
2015-08-16 04:00,27-017-7417,0.034,46.713694,-92.511722,73.18,PPM
2015-08-16 05:00,27-017-7417,0.035,46.713694,-92.511722,73.91,PPM
2015-08-16 06:00,27-017-7417,0.035,46.713694,-92.511722,73.11,PPM
2015-08-16 07:00,27-017-7417,0.035,46.713694,-92.511722,72.28,PPM
2015-08-16 09:00,27-017-7417,0.03,46.713694,-92.511722,71.99,PPM
2015-08-16 10:00,27-017-7417,0.029,46.713694,-92.511722,72.01,PPM
2015-08-16 11:00,27-017-7417,0.027,46.713694,-92.511722,71.8,PPM
2015-08-16 12:00,27-017-7417,0.03,46.713694,-92.511722,71.72,PPM
2015-08-16 13:00,27-017-7417,0.032,46.713694,-92.511722,72.81,PPM
2015-08-16 14:00,27-017-7417,0.03,46.713694,-92.511722,74.68,PPM
2015-08-16 15:00,27-017-7417,0.027,46.713694,-92.511722,73.52,PPM
2015-08-16 16:00,27-017-7417,0.031,46.713694,-92.511722,76.84,PPM
2015-08-16 17:00,27-017-7417,0.039,46.713694,-92.511722,78.6,PPM
2015-08-16 18:00,27-017-7417,0.043,46.713694,-92.511722,81.13,PPM
2015-08-16 19:00,27-017-7417,0.045,46.713694,-92.511722,81.33,PPM
2015-08-16 20:00,27-017-7417,0.041,46.713694,-92.511722,78.88,PPM
2015-08-16 21:00,27-017-7417,0.037,46.713694,-92.511722,76.98,PPM
2015-08-16 22:00,27-017-7417,0.034,46.713694,-92.511722,74.95,PPM
2015-08-16 23:00,27-017-7417,0.029,46.713694,-92.511722,72.26,PPM
2015-08-17 00:00,27-017-7417,0.024,46.713694,-92.511722,67.17,PPM
2015-08-17 01:00,27-017-7417,0.023,46.713694,-92.511722,66.55,PPM
2015-08-17 02:00,27-017-7417,0.021,46.713694,-92.511722,64.6,PPM
2015-08-17 03:00,27-017-7417,0.019,46.713694,-92.511722,64.31,PPM
2015-08-17 04:00,27-017-7417,0.017,46.713694,-92.511722,63.31,PPM
2015-08-17 05:00,27-017-7417,0.015,46.713694,-92.511722,61.57,PPM
2015-08-17 06:00,27-017-7417,0.014,46.713694,-92.511722,61.48,PPM
2015-08-17 07:00,27-017-7417,0.014,46.713694,-92.511722,61.42,PPM
2015-08-17 08:00,27-017-7417,0.013,46.713694,-92.511722,61.39,PPM
2015-08-17 09:00,27-017-7417,0.011,46.713694,-92.511722,61.15,PPM
2015-08-17 10:00,27-017-7417,0.009,46.713694,-92.511722,59.37,PPM
2015-08-17 11:00,27-017-7417,0.009,46.713694,-92.511722,57.66,PPM
2015-08-17 12:00,27-017-7417,0.012,46.713694,-92.511722,57.44,PPM
2015-08-17 13:00,27-017-7417,0.015,46.713694,-92.511722,59.31,PPM
2015-08-17 14:00,27-017-7417,0.02,46.713694,-92.511722,62.72,PPM
2015-08-17 15:00,27-017-7417,0.025,46.713694,-92.511722,64.15,PPM
2015-08-17 16:00,27-017-7417,0.028,46.713694,-92.511722,66.04,PPM
2015-08-17 17:00,27-017-7417,0.028,46.713694,-92.511722,68.02,PPM
2015-08-17 18:00,27-017-7417,0.028,46.713694,-92.511722,69.62,PPM
2015-08-17 19:00,27-017-7417,0.029,46.713694,-92.511722,69.84,PPM
2015-08-17 20:00,27-017-7417,0.031,46.713694,-92.511722,71.52,PPM
2015-08-17 21:00,27-017-7417,0.034,46.713694,-92.511722,71.45,PPM
2015-08-17 22:00,27-017-7417,0.033,46.713694,-92.511722,71.33,PPM
2015-08-17 23:00,27-017-7417,0.028,46.713694,-92.511722,68.03,PPM
2015-08-18 00:00,27-017-7417,0.023,46.713694,-92.511722,66.01,PPM
2015-08-18 01:00,27-017-7417,0.017,46.713694,-92.511722,64.26,PPM
2015-08-18 02:00,27-017-7417,0.015,46.713694,-92.511722,59.68,PPM
2015-08-18 03:00,27-017-7417,0.017,46.713694,-92.511722,57.63,PPM
2015-08-18 04:00,27-017-7417,0.014,46.713694,-92.511722,55.88,PPM
2015-08-18 05:00,27-017-7417,0.008,46.713694,-92.511722,53.21,PPM
2015-08-18 06:00,27-017-7417,0.006,46.713694,-92.511722,52.8,PPM
2015-08-18 07:00,27-017-7417,0.01,46.713694,-92.511722,52.55,PPM
2015-08-18 08:00,27-017-7417,0.01,46.713694,-92.511722,50.84,PPM
2015-08-18 09:00,27-017-7417,0.01,46.713694,-92.511722,50.91,PPM
2015-08-18 10:00,27-017-7417,0.009,46.713694,-92.511722,52,PPM
2015-08-18 11:00,27-017-7417,0.008,46.713694,-92.511722,48.86,PPM
2015-08-18 12:00,27-017-7417,0.008,46.713694,-92.511722,52.55,PPM
2015-08-18 13:00,27-017-7417,0.01,46.713694,-92.511722,57.33,PPM
2015-08-18 14:00,27-017-7417,0.017,46.713694,-92.511722,62.78,PPM
2015-08-18 15:00,27-017-7417,0.02,46.713694,-92.511722,63.89,PPM
2015-08-18 16:00,27-017-7417,0.02,46.713694,-92.511722,64.01,PPM
2015-08-18 17:00,27-017-7417,0.019,46.713694,-92.511722,64.2,PPM
2015-08-18 18:00,27-017-7417,0.022,46.713694,-92.511722,65.67,PPM
2015-08-18 19:00,27-017-7417,0.024,46.713694,-92.511722,65.5,PPM
2015-08-18 20:00,27-017-7417,0.022,46.713694,-92.511722,63.72,PPM
2015-08-18 21:00,27-017-7417,0.019,46.713694,-92.511722,61.01,PPM
2015-08-18 22:00,27-017-7417,0.017,46.713694,-92.511722,57.71,PPM
2015-08-18 23:00,27-017-7417,0.018,46.713694,-92.511722,57.38,PPM
2015-08-19 00:00,27-017-7417,0.018,46.713694,-92.511722,57.04,PPM
2015-08-19 01:00,27-017-7417,0.019,46.713694,-92.511722,56.99,PPM
2015-08-19 02:00,27-017-7417,0.022,46.713694,-92.511722,55.42,PPM
2015-08-19 03:00,27-017-7417,0.021,46.713694,-92.511722,55.31,PPM
2015-08-19 04:00,27-017-7417,0.02,46.713694,-92.511722,55.32,PPM
2015-08-19 05:00,27-017-7417,0.018,46.713694,-92.511722,56.81,PPM
2015-08-19 06:00,27-017-7417,0.016,46.713694,-92.511722,58.16,PPM
2015-08-19 07:00,27-017-7417,0.016,46.713694,-92.511722,56.64,PPM
2015-08-19 08:00,27-017-7417,0.015,46.713694,-92.511722,56.66,PPM
2015-08-19 09:00,27-017-7417,0.014,46.713694,-92.511722,56.57,PPM
2015-08-19 10:00,27-017-7417,0.015,46.713694,-92.511722,56.55,PPM
2015-08-19 11:00,27-017-7417,0.014,46.713694,-92.511722,56.53,PPM
2015-08-19 12:00,27-017-7417,0.013,46.713694,-92.511722,56.57,PPM
2015-08-19 13:00,27-017-7417,0.012,46.713694,-92.511722,56.64,PPM
2015-08-19 14:00,27-017-7417,0.012,46.713694,-92.511722,55.23,PPM
2015-08-19 15:00,27-017-7417,0.014,46.713694,-92.511722,56.75,PPM
2015-08-19 16:00,27-017-7417,0.014,46.713694,-92.511722,56.75,PPM
2015-08-19 17:00,27-017-7417,0.015,46.713694,-92.511722,56.9,PPM
2015-08-19 18:00,27-017-7417,0.015,46.713694,-92.511722,57.24,PPM
2015-08-19 19:00,27-017-7417,0.014,46.713694,-92.511722,57.39,PPM
2015-08-19 20:00,27-017-7417,0.015,46.713694,-92.511722,60.39,PPM
2015-08-19 21:00,27-017-7417,0.015,46.713694,-92.511722,57.56,PPM
2015-08-19 22:00,27-017-7417,0.016,46.713694,-92.511722,57.5,PPM
2015-08-19 23:00,27-017-7417,0.018,46.713694,-92.511722,55.74,PPM
2015-08-20 00:00,27-017-7417,0.02,46.713694,-92.511722,55.42,PPM
2015-08-20 01:00,27-017-7417,0.021,46.713694,-92.511722,54.49,PPM
2015-08-20 02:00,27-017-7417,0.022,46.713694,-92.511722,54.26,PPM
2015-08-20 03:00,27-017-7417,0.022,46.713694,-92.511722,54.13,PPM
2015-08-20 04:00,27-017-7417,0.021,46.713694,-92.511722,52.54,PPM
2015-08-20 05:00,27-017-7417,0.021,46.713694,-92.511722,52.44,PPM
2015-08-20 06:00,27-017-7417,0.022,46.713694,-92.511722,52.34,PPM
2015-08-20 07:00,27-017-7417,0.022,46.713694,-92.511722,52.28,PPM
2015-08-20 08:00,27-017-7417,0.022,46.713694,-92.511722,52.27,PPM
2015-08-20 09:00,27-017-7417,0.022,46.713694,-92.511722,52.13,PPM
2015-08-20 10:00,27-017-7417,0.021,46.713694,-92.511722,52.15,PPM
2015-08-20 11:00,27-017-7417,0.021,46.713694,-92.511722,52.02,PPM
2015-08-20 12:00,27-017-7417,0.021,46.713694,-92.511722,52.09,PPM
2015-08-20 16:00,27-017-7417,0.025,46.713694,-92.511722,57.37,PPM
2015-08-20 17:00,27-017-7417,0.028,46.713694,-92.511722,59.21,PPM
2015-08-20 18:00,27-017-7417,0.029,46.713694,-92.511722,61.13,PPM
2015-08-20 19:00,27-017-7417,0.029,46.713694,-92.511722,63.72,PPM
2015-08-20 20:00,27-017-7417,0.03,46.713694,-92.511722,65.75,PPM
2015-08-20 21:00,27-017-7417,0.029,46.713694,-92.511722,67.39,PPM
2015-08-20 22:00,27-017-7417,0.028,46.713694,-92.511722,69.16,PPM
2015-08-20 23:00,27-017-7417,0.026,46.713694,-92.511722,67.42,PPM
2015-08-21 00:00,27-017-7417,0.024,46.713694,-92.511722,65.49,PPM
2015-08-21 01:00,27-017-7417,0.009,46.713694,-92.511722,59.19,PPM
2015-08-21 02:00,27-017-7417,0.003,46.713694,-92.511722,54.4,PPM
2015-08-21 03:00,27-017-7417,0.001,46.713694,-92.511722,52.26,PPM
2015-08-21 05:00,27-017-7417,0.001,46.713694,-92.511722,50.17,PPM
2015-08-21 06:00,27-017-7417,0.01,46.713694,-92.511722,53.19,PPM
2015-08-21 07:00,27-017-7417,0.013,46.713694,-92.511722,52.96,PPM
2015-08-21 08:00,27-017-7417,0.01,46.713694,-92.511722,51.41,PPM
2015-08-21 09:00,27-017-7417,0.012,46.713694,-92.511722,51.23,PPM
2015-08-21 10:00,27-017-7417,0.014,46.713694,-92.511722,51.33,PPM
2015-08-21 11:00,27-017-7417,0.014,46.713694,-92.511722,51.48,PPM
2015-08-21 12:00,27-017-7417,0.014,46.713694,-92.511722,52.1,PPM
2015-08-21 13:00,27-017-7417,0.013,46.713694,-92.511722,55.71,PPM
2015-08-21 14:00,27-017-7417,0.02,46.713694,-92.511722,62.59,PPM
2015-08-21 15:00,27-017-7417,0.024,46.713694,-92.511722,65.47,PPM
2015-08-21 16:00,27-017-7417,0.028,46.713694,-92.511722,68.91,PPM
2015-08-21 17:00,27-017-7417,0.031,46.713694,-92.511722,70.74,PPM
2015-08-21 18:00,27-017-7417,0.032,46.713694,-92.511722,71.06,PPM
2015-08-21 19:00,27-017-7417,0.035,46.713694,-92.511722,71.76,PPM
2015-08-21 20:00,27-017-7417,0.037,46.713694,-92.511722,71.78,PPM
2015-08-21 21:00,27-017-7417,0.039,46.713694,-92.511722,71.75,PPM
2015-08-21 22:00,27-017-7417,0.04,46.713694,-92.511722,71.57,PPM
2015-08-21 23:00,27-017-7417,0.04,46.713694,-92.511722,71.43,PPM
2015-08-22 00:00,27-017-7417,0.037,46.713694,-92.511722,70.26,PPM
2015-08-22 01:00,27-017-7417,0.032,46.713694,-92.511722,66.61,PPM
2015-08-22 02:00,27-017-7417,0.025,46.713694,-92.511722,65.05,PPM
2015-08-22 03:00,27-017-7417,0.021,46.713694,-92.511722,62.65,PPM
2015-08-22 04:00,27-017-7417,0.028,46.713694,-92.511722,64.72,PPM
2015-08-22 05:00,27-017-7417,0.03,46.713694,-92.511722,63.11,PPM
2015-08-22 06:00,27-017-7417,0.03,46.713694,-92.511722,62.89,PPM
2015-08-22 07:00,27-017-7417,0.029,46.713694,-92.511722,62.83,PPM
2015-08-22 08:00,27-017-7417,0.027,46.713694,-92.511722,62.08,PPM
2015-08-22 09:00,27-017-7417,0.027,46.713694,-92.511722,62.11,PPM
2015-08-22 10:00,27-017-7417,0.026,46.713694,-92.511722,62.21,PPM
2015-08-22 11:00,27-017-7417,0.027,46.713694,-92.511722,62.25,PPM
2015-08-22 12:00,27-017-7417,0.026,46.713694,-92.511722,62.47,PPM
2015-08-22 13:00,27-017-7417,0.027,46.713694,-92.511722,63.85,PPM
2015-08-22 14:00,27-017-7417,0.027,46.713694,-92.511722,67.26,PPM
2015-08-22 15:00,27-017-7417,0.03,46.713694,-92.511722,69.58,PPM
2015-08-22 16:00,27-017-7417,0.035,46.713694,-92.511722,72.18,PPM
2015-08-22 17:00,27-017-7417,0.037,46.713694,-92.511722,74.3,PPM
2015-08-22 18:00,27-017-7417,0.037,46.713694,-92.511722,73.06,PPM
2015-08-22 19:00,27-017-7417,0.036,46.713694,-92.511722,74.86,PPM
2015-08-22 20:00,27-017-7417,0.035,46.713694,-92.511722,73.43,PPM
2015-08-22 21:00,27-017-7417,0.034,46.713694,-92.511722,73.53,PPM
2015-08-22 22:00,27-017-7417,0.035,46.713694,-92.511722,74.79,PPM
2015-08-22 23:00,27-017-7417,0.036,46.713694,-92.511722,73.02,PPM
2015-08-23 00:00,27-017-7417,0.036,46.713694,-92.511722,71.94,PPM
2015-08-23 01:00,27-017-7417,0.034,46.713694,-92.511722,70.1,PPM
2015-08-23 02:00,27-017-7417,0.035,46.713694,-92.511722,68.29,PPM
2015-08-23 03:00,27-017-7417,0.033,46.713694,-92.511722,66.17,PPM
2015-08-23 04:00,27-017-7417,0.02,46.713694,-92.511722,64.42,PPM
2015-08-23 05:00,27-017-7417,0.02,46.713694,-92.511722,63.06,PPM
2015-08-23 06:00,27-017-7417,0.02,46.713694,-92.511722,61.1,PPM
2015-08-23 07:00,27-017-7417,0.016,46.713694,-92.511722,56.19,PPM
2015-08-23 09:00,27-017-7417,0.015,46.713694,-92.511722,54.81,PPM
2015-08-23 10:00,27-017-7417,0.014,46.713694,-92.511722,54.43,PPM
2015-08-23 11:00,27-017-7417,0.013,46.713694,-92.511722,54.34,PPM
2015-08-23 12:00,27-017-7417,0.013,46.713694,-92.511722,54.26,PPM
2015-08-23 13:00,27-017-7417,0.013,46.713694,-92.511722,55.07,PPM
2015-08-23 14:00,27-017-7417,0.011,46.713694,-92.511722,56.81,PPM
2015-08-23 15:00,27-017-7417,0.012,46.713694,-92.511722,57.16,PPM
2015-08-23 16:00,27-017-7417,0.012,46.713694,-92.511722,57.38,PPM
2015-08-23 17:00,27-017-7417,0.012,46.713694,-92.511722,57.46,PPM
2015-08-23 18:00,27-017-7417,0.012,46.713694,-92.511722,57.71,PPM
2015-08-23 19:00,27-017-7417,0.012,46.713694,-92.511722,55.99,PPM
2015-08-23 20:00,27-017-7417,0.012,46.713694,-92.511722,55.88,PPM
2015-08-23 21:00,27-017-7417,0.013,46.713694,-92.511722,57.36,PPM
2015-08-23 22:00,27-017-7417,0.013,46.713694,-92.511722,57.51,PPM
2015-08-23 23:00,27-017-7417,0.014,46.713694,-92.511722,57.53,PPM
2015-08-24 00:00,27-017-7417,0.015,46.713694,-92.511722,59.01,PPM
2015-08-24 01:00,27-017-7417,0.016,46.713694,-92.511722,59.09,PPM
2015-08-24 02:00,27-017-7417,0.02,46.713694,-92.511722,57.35,PPM
2015-08-24 03:00,27-017-7417,0.018,46.713694,-92.511722,56.86,PPM
2015-08-24 04:00,27-017-7417,0.022,46.713694,-92.511722,55.33,PPM
2015-08-24 05:00,27-017-7417,0.025,46.713694,-92.511722,54.33,PPM
2015-08-24 06:00,27-017-7417,0.029,46.713694,-92.511722,52.53,PPM
2015-08-24 07:00,27-017-7417,0.028,46.713694,-92.511722,52.2,PPM
2015-08-24 08:00,27-017-7417,0.027,46.713694,-92.511722,50.34,PPM
2015-08-24 09:00,27-017-7417,0.027,46.713694,-92.511722,48.83,PPM
2015-08-24 10:00,27-017-7417,0.025,46.713694,-92.511722,48.63,PPM
2015-08-24 11:00,27-017-7417,0.026,46.713694,-92.511722,48.57,PPM
2015-08-24 12:00,27-017-7417,0.024,46.713694,-92.511722,48.57,PPM
2015-08-24 13:00,27-017-7417,0.023,46.713694,-92.511722,48.67,PPM
2015-08-24 14:00,27-017-7417,0.023,46.713694,-92.511722,48.86,PPM
2015-08-24 15:00,27-017-7417,0.024,46.713694,-92.511722,51.85,PPM
2015-08-24 16:00,27-017-7417,0.024,46.713694,-92.511722,53.64,PPM
2015-08-24 17:00,27-017-7417,0.023,46.713694,-92.511722,52.54,PPM
2015-08-24 18:00,27-017-7417,0.02,46.713694,-92.511722,54.39,PPM
2015-08-24 19:00,27-017-7417,0.02,46.713694,-92.511722,55.3,PPM
2015-08-24 20:00,27-017-7417,0.021,46.713694,-92.511722,55.43,PPM
2015-08-24 21:00,27-017-7417,0.022,46.713694,-92.511722,55.42,PPM
2015-08-24 22:00,27-017-7417,0.022,46.713694,-92.511722,55.31,PPM
2015-08-24 23:00,27-017-7417,0.022,46.713694,-92.511722,55.1,PPM
2015-08-25 00:00,27-017-7417,0.022,46.713694,-92.511722,54.3,PPM
2015-08-25 01:00,27-017-7417,0.021,46.713694,-92.511722,54.17,PPM
2015-08-25 02:00,27-017-7417,0.021,46.713694,-92.511722,54.09,PPM
2015-08-25 03:00,27-017-7417,0.02,46.713694,-92.511722,52.54,PPM
2015-08-25 04:00,27-017-7417,0.019,46.713694,-92.511722,52.52,PPM
2015-08-25 05:00,27-017-7417,0.018,46.713694,-92.511722,52.38,PPM
2015-08-25 06:00,27-017-7417,0.017,46.713694,-92.511722,52.26,PPM
2015-08-25 07:00,27-017-7417,0.016,46.713694,-92.511722,52.1,PPM
2015-08-25 08:00,27-017-7417,0.015,46.713694,-92.511722,50.62,PPM
2015-08-25 09:00,27-017-7417,0.015,46.713694,-92.511722,52.05,PPM
2015-08-25 10:00,27-017-7417,0.013,46.713694,-92.511722,51.99,PPM
2015-08-25 11:00,27-017-7417,0.013,46.713694,-92.511722,51.92,PPM
2015-08-25 12:00,27-017-7417,0.013,46.713694,-92.511722,51.99,PPM
2015-08-25 13:00,27-017-7417,0.014,46.713694,-92.511722,52.29,PPM
2015-08-25 14:00,27-017-7417,0.021,46.713694,-92.511722,54.12,PPM
2015-08-25 15:00,27-017-7417,0.022,46.713694,-92.511722,55.23,PPM
2015-08-25 16:00,27-017-7417,0.023,46.713694,-92.511722,57.13,PPM
2015-08-25 17:00,27-017-7417,0.02,46.713694,-92.511722,59.03,PPM
2015-08-25 18:00,27-017-7417,0.022,46.713694,-92.511722,62.51,PPM
2015-08-25 19:00,27-017-7417,0.026,46.713694,-92.511722,63.5,PPM
2015-08-25 20:00,27-017-7417,0.024,46.713694,-92.511722,63.98,PPM
2015-08-25 21:00,27-017-7417,0.027,46.713694,-92.511722,65.76,PPM
2015-08-25 22:00,27-017-7417,0.026,46.713694,-92.511722,65.66,PPM
2015-08-25 23:00,27-017-7417,0.026,46.713694,-92.511722,65.37,PPM
2015-08-26 00:00,27-017-7417,0.021,46.713694,-92.511722,63.36,PPM
2015-08-26 01:00,27-017-7417,0.014,46.713694,-92.511722,58.56,PPM
2015-08-26 02:00,27-017-7417,0.005,46.713694,-92.511722,54.67,PPM
2015-08-26 03:00,27-017-7417,0.001,46.713694,-92.511722,51.81,PPM
2015-08-26 04:00,27-017-7417,0,46.713694,-92.511722,48.44,PPM
2015-08-26 05:00,27-017-7417,0.003,46.713694,-92.511722,46.82,PPM
2015-08-26 06:00,27-017-7417,0.005,46.713694,-92.511722,48.07,PPM
2015-08-26 07:00,27-017-7417,0.005,46.713694,-92.511722,46.6,PPM
2015-08-26 08:00,27-017-7417,0.007,46.713694,-92.511722,46.34,PPM
2015-08-26 09:00,27-017-7417,0.009,46.713694,-92.511722,46.05,PPM
2015-08-26 10:00,27-017-7417,0.008,46.713694,-92.511722,45.16,PPM
2015-08-26 11:00,27-017-7417,0.005,46.713694,-92.511722,44.97,PPM
2015-08-26 12:00,27-017-7417,0.003,46.713694,-92.511722,46.06,PPM
2015-08-26 16:00,27-017-7417,0.021,46.713694,-92.511722,62.91,PPM
2015-08-26 17:00,27-017-7417,0.024,46.713694,-92.511722,65.57,PPM
2015-08-26 18:00,27-017-7417,0.029,46.713694,-92.511722,67.53,PPM
2015-08-26 19:00,27-017-7417,0.033,46.713694,-92.511722,69.61,PPM
2015-08-26 20:00,27-017-7417,0.034,46.713694,-92.511722,71.35,PPM
2015-08-26 21:00,27-017-7417,0.034,46.713694,-92.511722,71.66,PPM
2015-08-26 22:00,27-017-7417,0.033,46.713694,-92.511722,71.57,PPM
2015-08-26 23:00,27-017-7417,0.027,46.713694,-92.511722,70.01,PPM
2015-08-27 00:00,27-017-7417,0.025,46.713694,-92.511722,66.11,PPM
2015-08-27 01:00,27-017-7417,0.005,46.713694,-92.511722,60.7,PPM
2015-08-27 02:00,27-017-7417,0.002,46.713694,-92.511722,56.89,PPM
2015-08-27 03:00,27-017-7417,0.004,46.713694,-92.511722,54.95,PPM
2015-08-27 04:00,27-017-7417,0.006,46.713694,-92.511722,54.31,PPM
2015-08-27 05:00,27-017-7417,0.006,46.713694,-92.511722,51.7,PPM
2015-08-27 06:00,27-017-7417,0.003,46.713694,-92.511722,49.87,PPM
2015-08-27 07:00,27-017-7417,0.003,46.713694,-92.511722,46.66,PPM
2015-08-27 08:00,27-017-7417,0.001,46.713694,-92.511722,46.52,PPM
2015-08-27 09:00,27-017-7417,0,46.713694,-92.511722,46.47,PPM
2015-08-27 10:00,27-017-7417,0,46.713694,-92.511722,46.33,PPM
2015-08-27 11:00,27-017-7417,0.002,46.713694,-92.511722,46.26,PPM
2015-08-27 12:00,27-017-7417,0.001,46.713694,-92.511722,46.46,PPM
2015-08-27 13:00,27-017-7417,0.007,46.713694,-92.511722,52.22,PPM
2015-08-27 14:00,27-017-7417,0.011,46.713694,-92.511722,57.03,PPM
2015-08-27 15:00,27-017-7417,0.014,46.713694,-92.511722,62.23,PPM
2015-08-27 16:00,27-017-7417,0.019,46.713694,-92.511722,63.88,PPM
2015-08-27 17:00,27-017-7417,0.025,46.713694,-92.511722,68.55,PPM
2015-08-27 18:00,27-017-7417,0.032,46.713694,-92.511722,70.38,PPM
2015-08-27 19:00,27-017-7417,0.034,46.713694,-92.511722,70.71,PPM
2015-08-27 20:00,27-017-7417,0.037,46.713694,-92.511722,71.44,PPM
2015-08-27 21:00,27-017-7417,0.035,46.713694,-92.511722,70.61,PPM
2015-08-27 22:00,27-017-7417,0.034,46.713694,-92.511722,70.49,PPM
2015-08-27 23:00,27-017-7417,0.027,46.713694,-92.511722,68.63,PPM
2015-08-28 00:00,27-017-7417,0.018,46.713694,-92.511722,63.74,PPM
2015-08-28 01:00,27-017-7417,0.017,46.713694,-92.511722,61.14,PPM
2015-08-28 02:00,27-017-7417,0.014,46.713694,-92.511722,59.49,PPM
2015-08-28 03:00,27-017-7417,0.014,46.713694,-92.511722,59.36,PPM
2015-08-28 04:00,27-017-7417,0.016,46.713694,-92.511722,57.79,PPM
2015-08-28 05:00,27-017-7417,0.014,46.713694,-92.511722,57.69,PPM
2015-08-28 06:00,27-017-7417,0.014,46.713694,-92.511722,57.65,PPM
2015-08-28 07:00,27-017-7417,0.018,46.713694,-92.511722,58.66,PPM
2015-08-28 08:00,27-017-7417,0.016,46.713694,-92.511722,58.75,PPM
2015-08-28 09:00,27-017-7417,0.014,46.713694,-92.511722,58.69,PPM
2015-08-28 10:00,27-017-7417,0.013,46.713694,-92.511722,60.23,PPM
2015-08-28 11:00,27-017-7417,0.015,46.713694,-92.511722,60.17,PPM
2015-08-28 12:00,27-017-7417,0.017,46.713694,-92.511722,60.35,PPM
2015-08-28 13:00,27-017-7417,0.017,46.713694,-92.511722,60.78,PPM
2015-08-28 14:00,27-017-7417,0.019,46.713694,-92.511722,62.9,PPM
2015-08-28 15:00,27-017-7417,0.022,46.713694,-92.511722,64.18,PPM
2015-08-28 16:00,27-017-7417,0.031,46.713694,-92.511722,69.62,PPM
2015-08-28 17:00,27-017-7417,0.037,46.713694,-92.511722,72.51,PPM
2015-08-28 18:00,27-017-7417,0.04,46.713694,-92.511722,76.32,PPM
